"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"AllJoyn-Router-In-UDP";"Routeur AllJoyn (UDP entrant)";"Règle de trafic de routeur AllJoyn [UDP] entrant";"@FirewallAPI.dll,-37002";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"AJRouter";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"AllJoyn-Router-Out-UDP";"Routeur AllJoyn (UDP sortant)";"Règle de trafic de routeur AllJoyn [UDP] sortant";"@FirewallAPI.dll,-37002";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"AJRouter";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Microsoft-Windows-DeviceManagement-CertificateInstall-TCP-Out";"Programme d'installation du certificat de gestion des périphériques Windows (TCP sortant)";"Autoriser le trafic TCP sortant du programme d'installation du certificat de gestion des périphériques Windows";"@FirewallAPI.dll,-37502";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\dmcertinst.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-GRE-In";"Routage et accès distant (GRE-Entrée)";"Règle de trafic entrant pour RRAS pour autoriser le trafic de protocole GRE (Generic Routing Encapsulation).";"@FirewallAPI.dll,-33752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"47";"Any";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-GRE-Out";"Routage et accès distant (GRE-Sortie)";"Règle de trafic sortant pour RRAS pour autoriser le trafic de protocole GRE (Generic Routing Encapsulation).";"@FirewallAPI.dll,-33752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"47";"Any";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-L2TP-In-UDP";"Routage et accès distant (L2TP-Entrée)";"Règle de trafic entrant pour RRAS pour autoriser le trafic L2TP (Layer 2 Tunnel Protocol). [UDP 1701]";"@FirewallAPI.dll,-33752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"1701";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-L2TP-Out-UDP";"Routage et accès distant (L2TP-Sortie)";"Règle de trafic sortant pour RRAS pour autoriser le trafic L2TP (Layer 2 Tunnel Protocol). [UDP 1701]";"@FirewallAPI.dll,-33752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"1701";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-PPTP-In-TCP";"Routage et accès distant (PPTP-Entrée)";"Règle de trafic entrant pour RRAS pour autoriser le trafic PPTP (Point-to-Point Tunnel Protocol). [TCP 1723]";"@FirewallAPI.dll,-33752";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"1723";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RRAS-PPTP-Out-TCP";"Routage et accès distant (PPTP-Sortie)";"Règle de trafic sortant pour RRAS pour autoriser le trafic PPTP (Point-to-Point Tunnel Protocol). [TCP 1723]";"@FirewallAPI.dll,-33752";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"1723";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Netlogon-NamedPipe-In";"Service Accès réseau (NP-In)";"Règle de trafic entrant pour la gestion à distance du service Accès réseau sur des canaux nommés.";"@firewallapi.dll,-37681";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Netlogon-TCP-RPC-In";"Autorisation de service Netlogon (RPC)";"Règle entrante permettant au service NetLogon de traiter les demandes d’autorisation distantes via le protocole RPC/TCP.";"@firewallapi.dll,-37681";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\System32\lsass.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-DAFWSD-In-Active";"Découverte de réseau Wi-Fi Direct (Entrée)";"Règle de trafic entrant relative à la découverte de périphériques WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\dashost.exe";;"Any";"Any";"Any";"O:LSD:(A;;CC;;;S-1-5-92-3339056971-1291069075-3798698925-2882100687-0)";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-DAFWSD-Out-Active";"Découverte de réseau Wi-Fi Direct (Sortie)";"Règle de trafic sortant relative à la découverte de périphériques WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\dashost.exe";;"Any";"Any";"Any";"O:LSD:(A;;CC;;;S-1-5-92-3339056971-1291069075-3798698925-2882100687-0)";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-SPOOL-In-Active";"Utilisation de spouleur Wi-Fi Direct (Entrée)";"Règle de trafic entrant relative à l’utilisation d’imprimantes WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\spoolsv.exe";;"Spooler";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-SPOOL-Out-Active";"Utilisation de spouleur Wi-Fi Direct (Sortie)";"Règle de trafic sortant relative à l’utilisation d’imprimantes WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\spoolsv.exe";;"Spooler";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-SCAN-In-Active";"Utilisation de service de numérisation Wi-Fi Direct (Entrée)";"Règle de trafic entrant relative à l’utilisation de scanneurs WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\svchost.exe";;"stisvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WFDPRINT-SCAN-Out-Active";"Utilisation de service de numérisation Wi-Fi Direct (Sortie)";"Règle de trafic sortant relative à l’utilisation de scanneurs WSD sur des réseaux Wi-Fi Direct.";"@FirewallAPI.dll,-36851";"True";"Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"Any";"Any";"Any";"Any";"WifiDirectPrinting";"%SystemRoot%\system32\svchost.exe";;"stisvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-RPCSS-In-TCP-NoScope";"Gestion de carte à puce virtuelle TPM (DCOM-In)";"Règle de trafic entrant pour la gestion de carte à puce virtuelle TPM à distance destinée à autoriser l’activation de DCOM. [TCP 135]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-In-TCP-NoScope";"Gestion de carte à puce virtuelle TPM (TCP-In)";"Règle de trafic entrant pour la gestion de carte à puce virtuelle TPM à distance. [TCP]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-Out-TCP-NoScope";"Gestion de carte à puce virtuelle TPM (TCP-Out)";"Règle de trafic sortant pour la gestion de carte à puce virtuelle TPM à distance. [TCP]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-RPCSS-In-TCP";"Gestion de carte à puce virtuelle TPM (DCOM-In)";"Règle de trafic entrant pour la gestion de carte à puce virtuelle TPM à distance destinée à autoriser l’activation de DCOM. [TCP 135]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-In-TCP";"Gestion de carte à puce virtuelle TPM (TCP-In)";"Règle de trafic entrant pour la gestion de carte à puce virtuelle TPM à distance. [TCP]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-Out-TCP";"Gestion de carte à puce virtuelle TPM (TCP-Out)";"Règle de trafic sortant pour la gestion de carte à puce virtuelle TPM à distance. [TCP]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-In-TCP-NoScope";"Gestion à distance des journaux des événements (RPC)";"Règle de trafic entrant pour que le service d’enregistrement d’événements local soit géré à distance via RPC/TCP.";"@FirewallAPI.dll,-29252";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Eventlog";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-NP-In-TCP-NoScope";"Gestion à distance des journaux des événements (NP-Entrée)";"Règle de trafic entrant pour que le service d’enregistrement d’événements local soit géré à distance par le biais de canaux nommés.";"@FirewallAPI.dll,-29252";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-RPCSS-In-TCP-NoScope";"Gestion à distance des journaux des événements (RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le service d’enregistrement d’événements local.";"@FirewallAPI.dll,-29252";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-In-TCP";"Gestion à distance des journaux des événements (RPC)";"Règle de trafic entrant pour que le service d’enregistrement d’événements local soit géré à distance via RPC/TCP.";"@FirewallAPI.dll,-29252";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Eventlog";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-NP-In-TCP";"Gestion à distance des journaux des événements (NP-Entrée)";"Règle de trafic entrant pour que le service d’enregistrement d’événements local soit géré à distance par le biais de canaux nommés.";"@FirewallAPI.dll,-29252";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteEventLogSvc-RPCSS-In-TCP";"Gestion à distance des journaux des événements (RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le service d’enregistrement d’événements local.";"@FirewallAPI.dll,-29252";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"RPCEPMap";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WirelessDisplay-In-TCP";"Affichage sans fil (TCP entrant)";"Règle de trafic entrant pour Affichage sans fil [TCP]";"@wifidisplay.dll,-100";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"WifiDirectDisplay";"%SystemRoot%\system32\WUDFHost.exe";;"Any";"Any";"Any";"O:LSD:(A;;CC;;;S-1-5-84-0-0-0-0-0)";"Any";"Any";"NotRequired";"NotRequired";"False"
"WirelessDisplay-Out-TCP";"Affichage sans fil (TCP sortant)";"Règle de trafic sortant pour Affichage sans fil [TCP]";"@wifidisplay.dll,-100";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"WifiDirectDisplay";"%SystemRoot%\system32\WUDFHost.exe";;"Any";"Any";"Any";"O:LSD:(A;;CC;;;S-1-5-84-0-0-0-0-0)";"Any";"Any";"NotRequired";"NotRequired";"False"
"WirelessDisplay-Out-UDP";"Affichage sans fil (UDP sortant)";"Règle de trafic sortant pour Affichage sans fil [UDP]";"@wifidisplay.dll,-100";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"WifiDirectDisplay";"%SystemRoot%\system32\WUDFHost.exe";;"Any";"Any";"Any";"O:LSD:(A;;CC;;;S-1-5-84-0-0-0-0-0)";"Any";"Any";"NotRequired";"NotRequired";"False"
"WirelessDisplay-Infra-In-TCP";"Canal arrière d’infrastructure d’affichage sans fil (TCP-In)";"Règle de trafic entrant pour le canal arrière d’infrastructure d’affichage sans fil [TCP]";"@wifidisplay.dll,-100";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"7250";"Any";"Any";"Any";"%SystemRoot%\system32\CastSrv.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-P2PHost-In-TCP";"Windows Peer to Peer Collaboration Foundation (TCP-Entrée)";"Règle de trafic entrant pour Windows Peer to Peer Collaboration Foundation pour la communication d’égal à égal. [TCP]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Inbound";"Allow";"DeferToApp";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\p2phost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-P2PHost-Out-TCP";"Windows Peer to Peer Collaboration Foundation (TCP-Sortie)";"Règle de trafic sortant pour Windows Peer to Peer Collaboration Foundation pour la communication d’égal à égal. [TCP]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\p2phost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-P2PHost-WSD-In-UDP";"Windows Peer to Peer Collaboration Foundation (WSD-Entrée)";"Règle de trafic entrant pour Windows Peer to Peer Collaboration Foundation pour détecter les périphériques via WSDAPI. [UDP 3702]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"3702";"Any";"Any";"Any";"%SystemRoot%\system32\p2phost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-P2PHost-WSD-Out-UDP";"Windows Peer to Peer Collaboration Foundation (WSD-Sortie)";"Règle de trafic sortant pour Windows Peer to Peer Collaboration Foundation pour détecter les périphériques via WSDAPI. [UDP 3702]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"3702";"Any";"Any";"%SystemRoot%\system32\p2phost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-PNRP-In-UDP";"Windows Peer to Peer Collaboration Foundation (PNRP-Entrée)";"Règle de trafic entrant pour Windows Peer to Peer Collaboration Foundation pour autoriser la résolution de noms d’homologues. [UDP 3540]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Inbound";"Allow";"DeferToApp";"False";"False";;"Any";"Any";"UDP";"3540";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"PNRPSvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-PNRP-Out-UDP";"Windows Peer to Peer Collaboration Foundation (PNRP-Sortie)";"Règle de trafic sortant pour Windows Peer to Peer Collaboration Foundation pour autoriser la résolution de noms d’homologues. [UDP 3540]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"3540";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"PNRPSvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-PNRP-SSDPSrv-In-UDP";"Windows Peer to Peer Collaboration Foundation (SSDP-Entrée)";"Règle de trafic entrant pour Windows Peer to Peer Collaboration Foundation pour autoriser l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"1900";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Collab-PNRP-SSDPSrv-Out-UDP";"Windows Peer to Peer Collaboration Foundation (SSDP-Sortie)";"Règle de trafic sortant pour Windows Peer to Peer Collaboration Foundation pour autoriser l’utilisation du protocole SSDP (Simple Service Discovery Protocol). [UDP 1900]";"@FirewallAPI.dll,-32002";"False";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"1900";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"Microsoft-Windows-Enrollment-WinRT-TCP-Out";"Service d'inscription de gestion des périphériques Windows (TCP sortant)";"Autoriser le trafic TCP sortant à partir du service d'inscription de gestion des périphériques Windows";"@FirewallAPI.dll,-37502";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"DmEnrollmentSvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DIAL-Protocol-Server-In-TCP-NoScope";"Serveur protocole DIAL (HTTP-In)";"Règle entrante du serveur protocole DIAL pour autoriser le contrôle à distance des applications avec HTTP. [TCP 10247]";"@FirewallAPI.dll,-37101";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"10247";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope";"Serveur protocole DIAL (HTTP-In)";"Règle entrante du serveur protocole DIAL pour autoriser le contrôle à distance des applications avec HTTP. [TCP 10247]";"@FirewallAPI.dll,-37101";"True";"Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"10247";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WMI-RPCSS-In-TCP-NoScope";"Windows Management Instrumentation (DCOM-In)";"Règle de trafic entrant pour autoriser le trafic DCOM pour Windows Management Instrumentation sur l’ordinateur distant. [TCP 135]";"@FirewallAPI.dll,-34251";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
